"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,264,0,0.2130194,0.2592351,0.0067811,0.004012343,0,0.2273681,0.2729132,0.007480215,0.005299075,0,0,0.2905249,0,0
0,267,0,0.215289,0.2607851,0.006848005,0.004056123,0,0.229636,0.2744173,0.007548184,0.005350432,0,0,0.293633,0,0
0,270,0,0.2175008,0.2622457,0.006913217,0.004099267,0,0.2318415,0.2758248,0.007614245,0.00540085,0,0,0.2967027,0,0
0,273,0,0.2196546,0.2636176,0.006976731,0.004141773,0,0.2339844,0.2771365,0.007678397,0.005450327,0,0,0.2997341,0,0
0,276,0,0.2217502,0.2649016,0.007038544,0.004183641,0,0.2360647,0.2783535,0.007740644,0.005498868,0,0,0.3027274,0,0
0,279,0,0.2237874,0.2660987,0.007098657,0.004224869,0,0.2380823,0.2794769,0.007800986,0.005546472,0,0,0.3056825,0,0
0,282,0,0.2257661,0.2672097,0.007157069,0.004265457,0,0.2400372,0.2805077,0.00785943,0.005593142,0,0,0.3085998,0,0
0,285,0,0.2276864,0.2682359,0.007213783,0.004305405,0,0.2419297,0.2814473,0.007915981,0.005638879,0,0,0.3114792,0,0
0,288,0,0.2295484,0.2691784,0.007268804,0.004344712,0,0.2437596,0.2822969,0.007970647,0.005683688,0,0,0.314321,0,0
0,291,0,0.231352,0.2700382,0.007322135,0.00438338,0,0.2455274,0.283058,0.008023436,0.005727572,0,0,0.3171254,0,0
0,294,0,0.2330975,0.2708168,0.007373784,0.004421408,0,0.2472332,0.2837321,0.008074361,0.005770532,0,0,0.3198926,0,0
0,297,0,0.234785,0.2715155,0.007423759,0.004458798,0,0.2488774,0.2843206,0.00812343,0.005812574,0,0,0.3226227,0,0
0,300,0,0.2364148,0.2721355,0.007472066,0.00449555,0,0.2504602,0.2848251,0.008170659,0.005853701,0,0,0.3253162,0,0
0,303,0,0.2379871,0.2726783,0.007518718,0.004531666,0,0.251982,0.2852471,0.008216059,0.005893917,0,0,0.3279731,0,0
0,306,0,0.2395022,0.2731455,0.007563723,0.004567146,0,0.2534433,0.2855885,0.008259646,0.005933227,0,0,0.3305938,0,0
0,309,0,0.2409606,0.2735384,0.007607095,0.004601994,0,0.2548445,0.2858509,0.008301435,0.005971634,0,0,0.3331786,0,0
0,312,0,0.2423625,0.2738587,0.007648846,0.004636209,0,0.256186,0.2860359,0.008341443,0.006009144,0,0,0.3357278,0,0
0,315,0,0.2437085,0.2741078,0.007688988,0.004669795,0,0.2574685,0.2861454,0.008379688,0.006045761,0,0,0.3382416,0,0
0,318,0,0.2449989,0.2742876,0.007727539,0.004702752,0,0.2586924,0.2861811,0.008416189,0.006081491,0,0,0.3407204,0,0
0,321,0,0.2462343,0.2743993,0.00776451,0.004735084,0,0.2598583,0.2861449,0.008450963,0.006116339,0,0,0.3431646,0,0
0,324,0,0.2474151,0.2744448,0.00779992,0.004766793,0,0.2609668,0.2860387,0.00848403,0.006150309,0,0,0.3455745,0,0
0,327,0,0.2485419,0.2744258,0.007833784,0.00479788,0,0.2620187,0.2858642,0.008515413,0.006183408,0,0,0.3479504,0,0
0,330,0,0.2496152,0.2743438,0.007866119,0.004828348,0,0.2630143,0.2856233,0.008545129,0.00621564,0,0,0.3502927,0,0
0,333,0,0.2506357,0.2742006,0.007896942,0.0048582,0,0.2639545,0.2853177,0.008573201,0.006247013,0,0,0.3526018,0,0
0,336,0,0.2516038,0.2739978,0.007926272,0.004887439,0,0.2648399,0.2849496,0.008599651,0.00627753,0,0,0.354878,0,0
0,339,0,0.2525203,0.2737372,0.007954129,0.004916068,0,0.2656714,0.2845209,0.008624504,0.0063072,0,0,0.3571219,0,0
0,342,0,0.2533858,0.2734206,0.007980532,0.004944089,0,0.2664495,0.2840333,0.008647782,0.006336027,0,0,0.3593336,0,0
0,345,0,0.2542009,0.2730494,0.008005498,0.004971506,0,0.267175,0.2834886,0.008669505,0.006364018,0,0,0.3615137,0,0
0,348,0,0.2549663,0.2726255,0.008029048,0.004998321,0,0.2678488,0.2828888,0.0086897,0.006391179,0,0,0.3636626,0,0
0,351,0,0.2556827,0.2721506,0.008051205,0.005024539,0,0.2684714,0.2822359,0.008708391,0.006417517,0,0,0.3657807,0,0
0,354,0,0.2563509,0.2716266,0.008071992,0.005050162,0,0.269044,0.2815318,0.008725605,0.006443039,0,0,0.3678683,0,0
0,357,0,0.2569715,0.271055,0.008091425,0.005075195,0,0.2695671,0.2807783,0.008741366,0.006467751,0,0,0.369926,0,0
0,360,0,0.2575453,0.2704374,0.008109527,0.00509964,0,0.2700416,0.2799771,0.008755695,0.00649166,0,0,0.3719541,0,0
0,363,0,0.258073,0.2697757,0.008126321,0.005123503,0,0.2704683,0.2791302,0.008768623,0.006514774,0,0,0.3739532,0,0
0,366,0,0.2585554,0.2690714,0.00814183,0.005146785,0,0.270848,0.2782394,0.008780173,0.006537099,0,0,0.3759235,0,0
0,369,0,0.2589932,0.2683263,0.008156076,0.005169493,0,0.2711818,0.2773066,0.008790373,0.006558644,0,0,0.3778656,0,0
0,372,0,0.2593873,0.267542,0.008169081,0.005191629,0,0.2714703,0.2763336,0.008799249,0.006579415,0,0,0.3797799,0,0
0,375,0,0.2597384,0.26672,0.008180869,0.005213199,0,0.2717144,0.275322,0.008806827,0.00659942,0,0,0.3816669,0,0
0,378,0,0.2600473,0.265862,0.008191461,0.005234206,0,0.271915,0.2742736,0.008813131,0.006618668,0,0,0.3835268,0,0
0,381,0,0.2603147,0.2649696,0.008200881,0.005254655,0,0.272073,0.2731901,0.008818191,0.006637165,0,0,0.3853601,0,0
0,384,0,0.2605416,0.2640441,0.008209152,0.005274552,0,0.2721893,0.2720731,0.008822031,0.006654921,0,0,0.3871669,0,0
0,387,0,0.2607286,0.2630873,0.008216298,0.0052939,0,0.2722646,0.2709243,0.008824679,0.006671945,0,0,0.3889478,0,0
0,390,0,0.2608766,0.2621004,0.008222342,0.005312705,0,0.2722999,0.2697451,0.008826162,0.006688242,0,0,0.390703,0,0
0,393,0,0.2609864,0.2610849,0.008227307,0.005330972,0,0.2722961,0.2685372,0.008826504,0.006703824,0,0,0.392433,0,0
0,396,0,0.2610589,0.2600422,0.008231217,0.005348706,0,0.272254,0.2673021,0.008825733,0.006718698,0,0,0.3941382,0,0
0,399,0,0.2610948,0.2589737,0.008234095,0.005365912,0,0.2721745,0.2660412,0.008823875,0.006732873,0,0,0.3958192,0,0
0,402,0,0.2610949,0.2578807,0.008235963,0.005382596,0,0.2720585,0.2647561,0.008820957,0.006746357,0,0,0.3974763,0,0
0,405,0,0.26106,0.2567647,0.008236845,0.005398763,0,0.2719068,0.2634482,0.008817002,0.00675916,0,0,0.3991098,0,0
0,408,0,0.2609909,0.255627,0.008236764,0.005414418,0,0.2717203,0.262119,0.00881204,0.006771291,0,0,0.4007203,0,0
0,411,0,0.2608885,0.2544688,0.008235742,0.005429568,0,0.2714999,0.2607698,0.008806095,0.006782759,0,0,0.4023082,0,0
0,414,0,0.2607536,0.2532915,0.008233805,0.005444217,0,0.2712465,0.2594022,0.008799193,0.006793572,0,0,0.4038738,0,0
0,417,0,0.2605869,0.2520963,0.008230974,0.005458372,0,0.2709609,0.2580174,0.008791362,0.006803742,0,0,0.4054176,0,0
0,420,0,0.2603893,0.2508844,0.008227273,0.005472039,0,0.2706441,0.2566167,0.008782627,0.006813276,0,0,0.40694,0,0
0,423,0,0.2601615,0.2496571,0.008222724,0.005485225,0,0.2702968,0.2552015,0.008773012,0.006822186,0,0,0.4084413,0,0
0,426,0,0.2599045,0.2484155,0.008217352,0.005497933,0,0.2699199,0.2537731,0.008762546,0.00683048,0,0,0.4099221,0,0
0,429,0,0.259619,0.2471609,0.008211177,0.005510173,0,0.2695144,0.2523326,0.008751252,0.00683817,0,0,0.4113826,0,0
0,432,0,0.2593057,0.2458942,0.008204224,0.00552195,0,0.269081,0.2508812,0.008739157,0.006845264,0,0,0.4128233,0,0
0,435,0,0.2589656,0.2446166,0.008196514,0.00553327,0,0.2686206,0.2494202,0.008726286,0.006851774,0,0,0.4142446,0,0
0,438,0,0.2585994,0.2433292,0.008188073,0.00554414,0,0.2681342,0.2479506,0.008712663,0.006857709,0,0,0.4156468,0,0
0,441,0,0.2582079,0.2420331,0.008178919,0.005554568,0,0.2676224,0.2464736,0.008698316,0.00686308,0,0,0.4170304,0,0
0,444,0,0.2577918,0.2407292,0.008169077,0.00556456,0,0.2670863,0.2449903,0.008683267,0.006867899,0,0,0.4183957,0,0
0,447,0,0.2573521,0.2394185,0.00815857,0.005574123,0,0.2665266,0.2435017,0.008667544,0.006872175,0,0,0.4197431,0,0
0,450,0,0.2568895,0.238102,0.00814742,0.005583263,0,0.2659442,0.2420088,0.008651168,0.00687592,0,0,0.4210729,0,0
0,453,0,0.2564046,0.2367806,0.008135647,0.00559199,0,0.2653398,0.2405125,0.008634166,0.006879144,0,0,0.4223856,0,0
0,456,0,0.2558985,0.2354552,0.008123274,0.005600309,0,0.2647143,0.239014,0.008616559,0.006881858,0,0,0.4236815,0,0
0,459,0,0.2553717,0.2341266,0.008110323,0.005608229,0,0.2640686,0.237514,0.008598375,0.006884075,0,0,0.4249609,0,0
0,462,0,0.2548251,0.2327958,0.008096814,0.005615756,0,0.2634035,0.2360134,0.008579635,0.006885805,0,0,0.4262243,0,0
0,465,0,0.2542594,0.2314636,0.00808277,0.005622899,0,0.2627196,0.2345132,0.008560362,0.006887059,0,0,0.4274719,0,0
0,468,0,0.2536754,0.2301306,0.00806821,0.005629665,0,0.2620179,0.233014,0.008540581,0.006887848,0,0,0.4287041,0,0
0,471,0,0.2530738,0.2287978,0.008053157,0.005636062,0,0.2612992,0.2315169,0.008520314,0.006888186,0,0,0.4299212,0,0
0,474,0,0.2524553,0.2274657,0.00803763,0.005642097,0,0.2605641,0.2300223,0.008499581,0.006888081,0,0,0.4311236,0,0
0,477,0,0.2518207,0.2261352,0.00802165,0.005647778,0,0.2598135,0.2285313,0.008478408,0.006887547,0,0,0.4323116,0,0
0,480,0,0.2511708,0.2248068,0.008005235,0.005653114,0,0.259048,0.2270443,0.008456815,0.006886595,0,0,0.4334855,0,0
0,483,0,0.250506,0.2234813,0.007988408,0.005658112,0,0.2582686,0.2255622,0.008434823,0.006885237,0,0,0.4346456,0,0
0,486,0,0.2498274,0.2221593,0.007971186,0.005662781,0,0.2574759,0.2240855,0.008412454,0.006883483,0,0,0.4357923,0,0
0,489,0,0.2491354,0.2208413,0.00795359,0.005667128,0,0.2566706,0.2226148,0.00838973,0.006881347,0,0,0.4369259,0,0
0,492,0,0.2484308,0.219528,0.007935637,0.005671161,0,0.2558534,0.2211509,0.00836667,0.006878839,0,0,0.4380466,0,0
0,495,0,0.2477143,0.2182198,0.007917346,0.005674888,0,0.2550251,0.2196942,0.008343295,0.006875971,0,0,0.4391548,0,0
0,498,0,0.2469865,0.2169173,0.007898736,0.005678319,0,0.2541862,0.2182435,0.008319624,0.006872754,0,0,0.4402233,0,0
0,501,0,0.2462479,0.2156153,0.007879821,0.005681459,0,0.253337,0.2167848,0.008295652,0.0068692,0,0,0.4412363,0,0
0,504,0,0.2454984,0.2143043,0.007860589,0.005684317,0,0.2524757,0.2153142,0.008271325,0.006865313,0,0,0.4422285,0,0
0,507,0,0.2447369,0.2129817,0.007841006,0.005686893,0,0.2516011,0.2138323,0.008246594,0.006861087,0,0,0.4432006,0,0
0,510,0,0.2439624,0.2116481,0.00782104,0.005689184,0,0.2507121,0.2123405,0.008221431,0.006856511,0,0,0.4441529,0,0
0,513,0,0.2431742,0.2103045,0.00780067,0.005691181,0,0.2498083,0.2108403,0.008195821,0.006851573,0,0,0.4450858,0,0
0,516,0,0.2423718,0.2089522,0.007779881,0.005692877,0,0.2488895,0.2093328,0.008169761,0.006846261,0,0,0.4459995,0,0
0,519,0,0.2415547,0.2075922,0.007758663,0.005694264,0,0.2479555,0.2078192,0.008143244,0.006840567,0,0,0.4468944,0,0
0,522,0,0.240723,0.2062258,0.007737013,0.005695335,0,0.2470063,0.2063005,0.008116276,0.006834482,0,0,0.4477707,0,0
0,525,0,0.2398766,0.2048536,0.007714931,0.005696085,0,0.2460421,0.2047775,0.00808886,0.006828003,0,0,0.4486288,0,0
0,528,0,0.2390155,0.2034765,0.007692419,0.00569651,0,0.245063,0.203251,0.008061,0.006821126,0,0,0.4494688,0,0
0,531,0,0.2381398,0.2020952,0.007669482,0.005696609,0,0.2440692,0.2017218,0.008032704,0.00681385,0,0,0.4502912,0,0
0,534,0,0.2372497,0.2007103,0.007646124,0.00569638,0,0.2430609,0.2001905,0.008003978,0.006806173,0,0,0.4510961,0,0
